0;0;0
0;0;0
0;0;0
-10.163;-11.812;7
-10.163;-11.812;2.501
-10.163;-11.812;0.218
-10.163;-11.812;0.059
-10.161;-11.804;0.01
-10.156;-11.782;-0.034
-10.147;-11.748;-0.069
-10.136;-11.705;-0.092
-10.124;-11.658;-0.099
-10.075;-11.445;-0.099
-10.038;-11.229;-0.099
-10.013;-11.012;-0.099
-10;-10.794;-0.099
-10;-10.792;-0.099
-10.006;-10.744;-0.099
-10.012;-10.697;-0.099
-10.017;-10.649;-0.099
-10.022;-10.601;-0.099
-10.027;-10.554;-0.099
-10.031;-10.506;-0.099
-10.036;-10.458;-0.099
-10.04;-10.41;-0.099
-10.043;-10.362;-0.099
-10.047;-10.314;-0.099
-10.05;-10.267;-0.099
-10.053;-10.219;-0.099
-10.056;-10.171;-0.099
-10.059;-10.123;-0.099
-10.061;-10.075;-0.099
-10.064;-10.027;-0.099
-10.066;-9.979;-0.099
-10.068;-9.931;-0.099
-10.07;-9.883;-0.099
-10.072;-9.835;-0.099
-10.074;-9.787;-0.099
-10.076;-9.739;-0.099
-10.077;-9.691;-0.099
-10.079;-9.643;-0.099
-10.08;-9.595;-0.099
-10.081;-9.547;-0.099
-10.082;-9.499;-0.099
-10.084;-9.451;-0.099
-10.085;-9.403;-0.099
-10.086;-9.355;-0.099
-10.087;-9.307;-0.099
-10.087;-9.259;-0.099
-10.088;-9.211;-0.099
-10.089;-9.163;-0.099
-10.09;-9.115;-0.099
-10.09;-9.067;-0.099
-10.091;-9.02;-0.099
-10.092;-8.972;-0.099
-10.092;-8.924;-0.099
-10.093;-8.876;-0.099
-10.093;-8.828;-0.099
-10.094;-8.78;-0.099
-10.094;-8.732;-0.099
-10.095;-8.684;-0.099
-10.095;-8.636;-0.099
-10.095;-8.588;-0.099
-10.096;-8.54;-0.099
-10.096;-8.492;-0.099
-10.096;-8.444;-0.099
-10.097;-8.396;-0.099
-10.097;-8.348;-0.099
-10.097;-8.3;-0.099
-10.097;-8.252;-0.099
-10.098;-8.204;-0.099
-10.098;-8.156;-0.099
-10.098;-8.108;-0.099
-10.098;-8.06;-0.099
-10.099;-7.964;-0.099
-10.099;-7.868;-0.099
